order_details_id,order_id,pizza_id,quantity
10405,4555,ital_veggie_m,5
10406,4555,peppr_salami_l,1
10407,4555,southw_ckn_l,5
10408,4555,spicy_ital_l,3
10409,4555,spicy_ital_s,2
10410,4555,thai_ckn_l,1
10411,4556,ital_veggie_m,1
10412,4556,southw_ckn_l,2
10413,4557,classic_dlx_s,2
10414,4558,the_greek_xl,3
10415,4559,cali_ckn_l,2
10416,4560,classic_dlx_s,1
10417,4560,mexicana_l,4
10418,4560,spicy_ital_l,2
10419,4561,bbq_ckn_l,2
10420,4562,napolitana_m,5
10421,4562,prsc_argla_m,3
10422,4563,hawaiian_s,1
10423,4563,mediterraneo_s,3
10424,4563,veggie_veg_m,1
10425,4564,napolitana_l,2
10426,4565,calabrese_s,1
10427,4565,veggie_veg_l,4
10428,4566,calabrese_m,1
10429,4566,classic_dlx_s,3
10430,4566,spinach_supr_m,1
10431,4567,big_meat_s,4
10432,4567,pepperoni_s,5
10433,4568,bbq_ckn_l,4
10434,4568,thai_ckn_l,3
10435,4569,bbq_ckn_m,4
10436,4569,four_cheese_l,4
10437,4570,prsc_argla_s,1
10438,4571,hawaiian_l,5
10439,4572,bbq_ckn_s,1
10440,4572,prsc_argla_s,4
10441,4573,cali_ckn_m,5
10442,4573,five_cheese_l,3
10443,4573,thai_ckn_s,4
10444,4574,spinach_supr_s,1
10445,4575,hawaiian_l,3
10446,4575,veggie_veg_m,2
10447,4576,cali_ckn_l,1
10448,4576,green_garden_m,1
10449,4576,spicy_ital_l,3
10450,4576,thai_ckn_l,3
10451,4577,thai_ckn_s,4
10452,4578,bbq_ckn_m,3
10453,4578,hawaiian_m,2
10454,4579,ckn_pesto_m,3
10455,4579,spicy_ital_s,5
10456,4580,hawaiian_m,4
10457,4580,hawaiian_s,3
10458,4580,mediterraneo_l,5
10459,4581,southw_ckn_l,3
10460,4582,brie_carre_s,2
10461,4582,classic_dlx_m,3
10462,4582,sicilian_m,4
10463,4583,big_meat_s,3
10464,4583,mediterraneo_l,2
10465,4584,peppr_salami_l,3
10466,4584,spinach_fet_m,3
10467,4585,green_garden_s,2
10468,4586,spinach_fet_m,5
10469,4587,green_garden_l,5
10470,4587,the_greek_m,4
10471,4588,big_meat_s,1
10472,4589,big_meat_s,4
10473,4589,hawaiian_l,2
10474,4589,spin_pesto_m,5
10475,4589,spinach_supr_m,3
10476,4590,bbq_ckn_l,4
10477,4590,spicy_ital_l,1
10478,4591,classic_dlx_l,5
10479,4591,ital_supr_l,2
10480,4591,pep_msh_pep_s,1
10481,4591,soppressata_s,4
10482,4592,the_greek_l,4
10483,4593,veggie_veg_s,5
10484,4594,spicy_ital_l,1
10485,4595,napolitana_l,3
10486,4596,four_cheese_m,3
10487,4596,pepperoni_l,2
10488,4597,brie_carre_s,1
10489,4597,hawaiian_l,4
10490,4597,thai_ckn_m,2
10491,4598,sicilian_l,2
10492,4599,sicilian_m,5
10493,4600,ital_cpcllo_l,2
10494,4601,five_cheese_l,4
10495,4602,bbq_ckn_l,1
10496,4602,classic_dlx_m,5
10497,4602,hawaiian_l,4
10498,4603,bbq_ckn_s,3
10499,4603,ckn_alfredo_m,1
10500,4603,soppressata_l,3
10501,4603,thai_ckn_l,5
10502,4603,the_greek_m,2
10503,4604,brie_carre_s,1
10504,4604,ital_veggie_m,1
10505,4605,peppr_salami_m,2
10506,4606,spinach_supr_s,1
10507,4607,ital_supr_m,4
10508,4607,napolitana_l,1
10509,4608,ckn_alfredo_m,4
10510,4608,classic_dlx_s,3
10511,4608,ital_supr_m,2
10512,4608,ital_veggie_m,4
10513,4609,peppr_salami_l,5
10514,4610,pepperoni_m,4
10515,4611,cali_ckn_l,4
10516,4611,ckn_pesto_m,1
10517,4611,classic_dlx_l,2
10518,4611,classic_dlx_m,1
10519,4611,mexicana_l,5
10520,4611,pepperoni_s,4
10521,4611,soppressata_m,1
10522,4611,soppressata_s,5
10523,4611,spicy_ital_s,2
10524,4611,thai_ckn_s,4
10525,4611,the_greek_s,3
10526,4612,spinach_fet_m,2
10527,4613,spinach_fet_s,2
10528,4614,hawaiian_s,1
10529,4615,calabrese_s,5
10530,4615,spinach_fet_s,5
10531,4616,spinach_fet_l,3
10532,4617,bbq_ckn_l,5
10533,4617,big_meat_s,1
10534,4617,classic_dlx_l,4
10535,4617,four_cheese_l,3
10536,4618,pepperoni_l,5
10537,4619,ckn_alfredo_l,4
10538,4619,pepperoni_s,3
10539,4619,veggie_veg_l,5
10540,4620,peppr_salami_s,2
10541,4621,ital_supr_l,2
10542,4621,ital_supr_m,2
10543,4621,pepperoni_l,3
10544,4621,spinach_supr_m,4
10545,4622,napolitana_m,3
10546,4622,veggie_veg_l,4
10547,4623,bbq_ckn_l,2
10548,4623,bbq_ckn_m,2
10549,4623,big_meat_s,2
10550,4623,brie_carre_s,4
10551,4623,green_garden_s,2
10552,4623,hawaiian_s,2
10553,4623,pep_msh_pep_m,3
10554,4623,peppr_salami_s,3
10555,4623,sicilian_m,3
10556,4623,soppressata_l,4
10557,4623,southw_ckn_s,2
10558,4623,thai_ckn_l,1
10559,4623,the_greek_xl,2
10560,4624,prsc_argla_l,2
10561,4625,bbq_ckn_l,3
10562,4625,ckn_alfredo_m,2
10563,4625,prsc_argla_s,1
10564,4625,thai_ckn_l,5
10565,4626,cali_ckn_m,4
10566,4627,classic_dlx_s,3
10567,4627,peppr_salami_l,5
10568,4628,hawaiian_s,1
10569,4628,mexicana_l,3
10570,4628,peppr_salami_s,5
10571,4629,hawaiian_s,3
10572,4629,sicilian_m,2
10573,4630,bbq_ckn_l,2
10574,4630,classic_dlx_m,3
10575,4630,hawaiian_s,4
10576,4630,spicy_ital_l,4
10577,4631,ital_supr_m,1
10578,4631,spinach_fet_s,4
10579,4632,big_meat_s,5
10580,4632,ital_cpcllo_m,5
10581,4633,spin_pesto_l,4
10582,4634,ital_cpcllo_l,5
10583,4634,napolitana_s,3
10584,4634,peppr_salami_m,4
10585,4635,big_meat_s,4
10586,4635,classic_dlx_s,2
10587,4636,ital_supr_l,4
10588,4636,prsc_argla_s,3
10589,4637,ckn_alfredo_l,4
10590,4637,spin_pesto_l,3
10591,4638,sicilian_s,4
10592,4638,southw_ckn_m,2
10593,4639,five_cheese_l,4
10594,4639,four_cheese_l,2
10595,4639,ital_cpcllo_s,5
10596,4640,ckn_pesto_l,1
10597,4641,cali_ckn_l,2
10598,4641,mexicana_l,1
10599,4642,cali_ckn_s,1
10600,4642,ckn_pesto_l,1
10601,4642,mediterraneo_s,2
10602,4642,mexicana_l,4
10603,4643,sicilian_m,3
10604,4643,southw_ckn_l,2
10605,4644,mediterraneo_m,5
10606,4644,pep_msh_pep_l,1
10607,4644,sicilian_s,5
10608,4644,thai_ckn_l,1
10609,4645,bbq_ckn_l,3
10610,4645,big_meat_s,5
10611,4645,classic_dlx_m,5
10612,4645,four_cheese_m,5
10613,4646,calabrese_l,2
10614,4646,ital_supr_l,1
10615,4646,peppr_salami_m,1
10616,4647,cali_ckn_m,5
10617,4647,green_garden_s,3
10618,4648,ital_veggie_s,2
10619,4648,soppressata_l,5
10620,4649,five_cheese_l,1
10621,4650,ckn_pesto_m,2
10622,4650,classic_dlx_l,1
10623,4651,bbq_ckn_m,1
10624,4651,four_cheese_m,2
10625,4651,soppressata_m,5
10626,4651,spinach_supr_l,1
10627,4652,prsc_argla_m,3
10628,4652,southw_ckn_m,2
10629,4653,ckn_alfredo_m,1
10630,4653,ital_supr_m,5
10631,4654,big_meat_s,4
10632,4655,mediterraneo_l,4
10633,4655,the_greek_xl,3
10634,4656,four_cheese_l,5
10635,4656,spin_pesto_s,1
10636,4657,four_cheese_l,3
10637,4658,thai_ckn_s,2
10638,4659,classic_dlx_m,3
10639,4659,five_cheese_l,3
10640,4660,green_garden_l,3
10641,4661,ckn_pesto_l,1
10642,4661,hawaiian_l,1
10643,4661,southw_ckn_l,2
10644,4661,spinach_fet_s,5
10645,4662,five_cheese_l,5
10646,4662,spin_pesto_s,4
10647,4662,spinach_supr_l,1
10648,4663,spicy_ital_s,4
10649,4664,bbq_ckn_l,5
10650,4664,ital_supr_m,5
10651,4664,pepperoni_l,2
10652,4664,soppressata_l,1
10653,4665,ckn_alfredo_m,5
10654,4665,classic_dlx_l,4
10655,4665,five_cheese_l,3
10656,4665,four_cheese_l,3
10657,4665,pep_msh_pep_s,5
10658,4665,thai_ckn_l,3
10659,4666,bbq_ckn_s,1
10660,4666,cali_ckn_m,4
10661,4667,cali_ckn_m,2
10662,4667,green_garden_l,1
10663,4667,pepperoni_m,3
10664,4667,spicy_ital_l,1
10665,4667,spin_pesto_l,1
10666,4667,spinach_fet_s,2
10667,4667,spinach_supr_m,2
10668,4668,prsc_argla_l,1
10669,4668,veggie_veg_m,4
10670,4669,cali_ckn_s,4
10671,4669,ital_cpcllo_l,1
10672,4669,ital_supr_l,3
10673,4669,napolitana_s,5
10674,4669,pepperoni_l,2
10675,4670,calabrese_m,2
10676,4670,spin_pesto_l,5
10677,4670,thai_ckn_l,4
10678,4671,mexicana_m,2
10679,4671,spinach_fet_m,2
10680,4671,thai_ckn_l,4
10681,4672,veggie_veg_m,2
10682,4673,bbq_ckn_l,2
10683,4673,ital_cpcllo_l,2
10684,4673,pepperoni_m,3
10685,4674,peppr_salami_s,3
10686,4675,napolitana_s,5
10687,4675,pep_msh_pep_s,3
10688,4676,hawaiian_s,1
10689,4677,five_cheese_l,2
10690,4678,prsc_argla_l,3
10691,4679,cali_ckn_m,3
10692,4680,southw_ckn_l,2
10693,4681,pepperoni_l,5
10694,4681,southw_ckn_l,1
10695,4682,pepperoni_s,4
10696,4683,bbq_ckn_s,1
10697,4683,classic_dlx_s,4
10698,4684,southw_ckn_m,3
10699,4685,five_cheese_l,1
10700,4685,spinach_fet_s,2
10701,4686,cali_ckn_l,4
10702,4686,pep_msh_pep_l,4
10703,4687,sicilian_l,1
10704,4687,southw_ckn_l,2
10705,4688,ital_supr_m,2
10706,4689,ital_cpcllo_m,1
10707,4689,thai_ckn_m,3
10708,4690,big_meat_s,5
10709,4690,thai_ckn_l,2
10710,4691,green_garden_m,1
10711,4692,pep_msh_pep_s,1
10712,4692,southw_ckn_m,3
10713,4692,veggie_veg_m,2
10714,4693,napolitana_s,1
10715,4693,peppr_salami_m,1
10716,4693,thai_ckn_m,3
10717,4694,five_cheese_l,2
10718,4694,spinach_fet_s,2
10719,4695,four_cheese_l,1
10720,4695,hawaiian_s,3
10721,4696,cali_ckn_m,3
10722,4697,napolitana_l,2
10723,4697,spicy_ital_l,5
10724,4698,napolitana_l,3
10725,4698,southw_ckn_l,4
10726,4698,thai_ckn_s,5
10727,4698,veggie_veg_l,5
10728,4699,classic_dlx_l,5
10729,4699,pep_msh_pep_s,1
10730,4700,pep_msh_pep_l,2
10731,4701,calabrese_l,1
10732,4701,five_cheese_l,4
10733,4702,ckn_alfredo_m,3
10734,4702,veggie_veg_m,2
10735,4703,green_garden_m,1
10736,4703,ital_supr_l,5
10737,4703,pepperoni_l,2
10738,4703,spicy_ital_l,1
10739,4704,hawaiian_m,3
10740,4705,cali_ckn_m,4
10741,4706,ckn_pesto_m,2
10742,4706,ital_cpcllo_l,2
10743,4706,prsc_argla_l,5
10744,4706,spin_pesto_m,4
10745,4707,spinach_fet_s,1
10746,4707,veggie_veg_m,2
10747,4708,ital_veggie_s,4
10748,4708,mediterraneo_s,2
10749,4708,mexicana_m,2
10750,4709,cali_ckn_s,4
10751,4709,classic_dlx_l,3
10752,4710,ital_cpcllo_s,2
10753,4710,southw_ckn_m,3
10754,4710,thai_ckn_l,4
10755,4711,bbq_ckn_s,1
10756,4711,big_meat_s,2
10757,4711,classic_dlx_m,1
10758,4711,napolitana_l,3
10759,4712,bbq_ckn_s,4
10760,4713,four_cheese_l,4
10761,4714,mexicana_l,1
10762,4715,four_cheese_l,1
10763,4715,four_cheese_m,3
10764,4715,hawaiian_s,1
10765,4716,classic_dlx_s,1
10766,4716,four_cheese_l,5
10767,4716,hawaiian_s,3
10768,4717,spicy_ital_l,1
10769,4718,five_cheese_l,3
10770,4719,ckn_alfredo_m,1
10771,4720,four_cheese_m,4
10772,4720,spicy_ital_l,2
10773,4721,spicy_ital_l,5
10774,4721,spinach_fet_s,2
10775,4722,classic_dlx_m,3
10776,4722,four_cheese_m,1
10777,4722,prsc_argla_s,3
10778,4722,southw_ckn_l,5
10779,4723,bbq_ckn_m,3
10780,4723,ital_cpcllo_m,3
10781,4723,sicilian_m,1
10782,4723,spicy_ital_l,5
10783,4724,bbq_ckn_m,2
10784,4725,napolitana_s,2
10785,4725,peppr_salami_s,5
10786,4725,southw_ckn_s,2
10787,4726,cali_ckn_m,1
10788,4726,ckn_pesto_s,1
10789,4727,bbq_ckn_l,4
10790,4727,pepperoni_l,3
10791,4727,peppr_salami_l,2
10792,4728,ckn_alfredo_m,2
10793,4728,pep_msh_pep_m,3
10794,4728,southw_ckn_s,1
10795,4729,big_meat_s,2
10796,4729,classic_dlx_s,2
10797,4730,bbq_ckn_m,1
10798,4730,brie_carre_s,2
10799,4730,four_cheese_l,5
10800,4730,ital_veggie_s,4
10801,4731,ckn_alfredo_s,3
10802,4732,bbq_ckn_m,1
10803,4732,big_meat_s,2
10804,4732,calabrese_l,4
10805,4732,cali_ckn_l,5
10806,4732,cali_ckn_m,1
10807,4732,five_cheese_l,5
10808,4732,four_cheese_l,3
10809,4732,ital_supr_l,2
10810,4732,ital_supr_m,3
10811,4732,mexicana_m,5
10812,4732,pepperoni_s,2
10813,4732,the_greek_l,3
10814,4733,big_meat_s,5
10815,4733,cali_ckn_l,2
10816,4733,spinach_fet_l,3
10817,4734,pepperoni_s,5
10818,4735,ital_veggie_s,4
10819,4735,sicilian_s,3
10820,4735,spinach_supr_s,1
10821,4735,thai_ckn_m,1
10822,4735,veggie_veg_m,1
10823,4736,hawaiian_s,5
10824,4737,big_meat_s,2
10825,4738,spin_pesto_m,1
10826,4739,spin_pesto_l,5
10827,4740,cali_ckn_l,3
10828,4740,ital_veggie_m,1
10829,4740,pep_msh_pep_s,1
10830,4740,southw_ckn_m,1
10831,4741,ital_supr_l,5
10832,4741,thai_ckn_l,3
10833,4741,the_greek_m,1
10834,4741,the_greek_s,1
10835,4742,classic_dlx_l,4
10836,4742,green_garden_s,5
10837,4742,hawaiian_l,1
10838,4742,sicilian_s,2
10839,4743,soppressata_s,1
10840,4744,spicy_ital_l,3
10841,4745,pepperoni_m,3
10842,4746,cali_ckn_l,1
10843,4746,cali_ckn_m,2
10844,4746,five_cheese_l,1
10845,4746,the_greek_xl,3
10846,4747,cali_ckn_s,3
10847,4747,thai_ckn_l,2
10848,4748,spinach_fet_m,1
10849,4749,hawaiian_m,4
10850,4749,hawaiian_s,4
10851,4750,classic_dlx_m,4
10852,4750,napolitana_m,1
10853,4750,spicy_ital_m,4
10854,4751,soppressata_m,3
10855,4751,veggie_veg_m,1
10856,4752,sicilian_l,3
10857,4753,spicy_ital_m,3
10858,4754,big_meat_s,1
10859,4755,five_cheese_l,3
10860,4755,peppr_salami_l,5
10861,4755,prsc_argla_l,2
10862,4755,sicilian_s,1
10863,4756,five_cheese_l,1
10864,4756,veggie_veg_m,4
10865,4757,ckn_pesto_s,3
10866,4758,ital_veggie_m,5
10867,4759,hawaiian_l,2
10868,4759,ital_supr_m,3
10869,4759,the_greek_xl,1
10870,4760,cali_ckn_l,1
10871,4760,ital_veggie_s,5
10872,4760,pep_msh_pep_m,2
10873,4761,brie_carre_s,2
10874,4761,pepperoni_s,1
10875,4761,southw_ckn_s,4
10876,4761,the_greek_xxl,4
10877,4762,spin_pesto_m,1
10878,4763,hawaiian_m,2
10879,4763,spicy_ital_l,2
10880,4763,the_greek_m,1
10881,4764,five_cheese_l,2
10882,4764,southw_ckn_l,1
10883,4764,spicy_ital_l,5
10884,4765,classic_dlx_m,1
10885,4765,hawaiian_m,1
10886,4766,hawaiian_s,2
10887,4766,sicilian_m,3
10888,4767,mexicana_l,5
10889,4767,southw_ckn_l,3
10890,4767,spicy_ital_m,2
10891,4767,thai_ckn_l,2
10892,4768,ital_supr_m,3
10893,4768,pepperoni_m,5
10894,4768,prsc_argla_s,4
10895,4768,southw_ckn_l,5
10896,4769,ital_cpcllo_m,1
10897,4770,sicilian_s,5
10898,4770,thai_ckn_l,2
10899,4771,five_cheese_l,2
10900,4771,ital_supr_l,2
10901,4771,soppressata_m,2
10902,4771,thai_ckn_m,2
10903,4772,bbq_ckn_m,1
10904,4772,sicilian_m,3
10905,4773,thai_ckn_l,2
10906,4774,hawaiian_m,4
10907,4775,mexicana_l,5
10908,4775,sicilian_s,3
10909,4775,the_greek_m,3
10910,4775,veggie_veg_l,3
10911,4776,cali_ckn_s,5
10912,4776,thai_ckn_s,3
10913,4777,hawaiian_s,2
10914,4777,mexicana_l,4
10915,4778,southw_ckn_s,2
10916,4779,southw_ckn_l,2
10917,4779,the_greek_l,3
10918,4780,mexicana_l,2
10919,4781,southw_ckn_l,1
10920,4782,pepperoni_l,2
10921,4782,pepperoni_m,2
10922,4782,spin_pesto_l,2
10923,4783,prsc_argla_s,1
10924,4783,spinach_fet_s,4
10925,4783,thai_ckn_m,4
10926,4784,veggie_veg_s,2
10927,4785,spicy_ital_l,1
10928,4786,classic_dlx_l,2
10929,4786,five_cheese_l,3
10930,4787,peppr_salami_s,1
10931,4788,the_greek_s,2
10932,4789,brie_carre_s,4
10933,4789,classic_dlx_m,1
10934,4789,classic_dlx_s,1
10935,4789,four_cheese_l,2
10936,4789,ital_supr_l,3
10937,4789,pepperoni_l,3
10938,4789,pepperoni_m,1
10939,4789,peppr_salami_m,4
10940,4790,five_cheese_l,4
10941,4791,pepperoni_s,1
10942,4791,sicilian_s,2
10943,4792,the_greek_s,5
10944,4793,cali_ckn_m,3
10945,4793,napolitana_s,1
10946,4794,cali_ckn_l,2
10947,4794,veggie_veg_s,4
10948,4795,classic_dlx_m,5
10949,4795,peppr_salami_s,1
10950,4795,sicilian_m,2
10951,4796,big_meat_s,5
10952,4797,ckn_pesto_s,1
10953,4797,pepperoni_m,1
10954,4798,calabrese_m,1
10955,4798,green_garden_s,2
10956,4798,spin_pesto_l,1
10957,4799,cali_ckn_l,2
10958,4799,four_cheese_l,2
10959,4800,veggie_veg_m,4
10960,4801,bbq_ckn_l,1
10961,4801,big_meat_s,1
10962,4801,peppr_salami_m,2
10963,4801,spinach_supr_l,3
10964,4802,thai_ckn_l,1
10965,4803,hawaiian_m,3
10966,4804,hawaiian_s,3
10967,4804,ital_veggie_m,2
10968,4805,brie_carre_s,1
10969,4805,veggie_veg_l,2
10970,4806,ckn_alfredo_m,1
10971,4806,classic_dlx_m,2
10972,4806,four_cheese_l,4
10973,4806,ital_supr_s,5
10974,4807,ckn_pesto_s,1
10975,4807,four_cheese_l,1
10976,4808,ckn_alfredo_m,1
10977,4808,hawaiian_l,1
10978,4808,hawaiian_s,1
10979,4809,five_cheese_l,2
10980,4809,mediterraneo_m,1
10981,4809,mexicana_l,4
10982,4809,peppr_salami_l,2
10983,4810,brie_carre_s,2
10984,4810,sicilian_s,5
10985,4810,spin_pesto_l,1
10986,4811,napolitana_l,5
10987,4811,the_greek_m,3
10988,4812,pepperoni_s,2
10989,4813,the_greek_l,1
10990,4814,mediterraneo_l,2
10991,4815,bbq_ckn_l,5
10992,4815,ital_veggie_m,3
10993,4816,ital_supr_m,2
10994,4817,ckn_pesto_m,1
10995,4817,mediterraneo_m,3
10996,4818,prsc_argla_s,3
10997,4819,spinach_fet_l,4
10998,4819,thai_ckn_l,5
10999,4820,mexicana_l,3
11000,4821,hawaiian_s,3
11001,4821,pepperoni_m,1
11002,4821,spinach_supr_s,1
11003,4822,classic_dlx_l,1
11004,4822,sicilian_l,5
11005,4822,soppressata_l,1
11006,4822,soppressata_m,2
11007,4823,peppr_salami_m,1
11008,4824,southw_ckn_s,5
11009,4825,bbq_ckn_l,3
11010,4825,classic_dlx_m,2
11011,4825,mediterraneo_m,4
11012,4825,thai_ckn_m,5
11013,4826,hawaiian_l,1
11014,4827,pepperoni_s,1
11015,4828,bbq_ckn_l,2
11016,4829,bbq_ckn_l,5
11017,4829,southw_ckn_s,2
11018,4830,cali_ckn_l,4
11019,4830,classic_dlx_l,2
11020,4830,spicy_ital_m,4
11021,4831,ckn_alfredo_l,4
11022,4832,peppr_salami_m,3
11023,4833,ital_veggie_s,4
11024,4834,ckn_alfredo_m,1
11025,4835,five_cheese_l,1
11026,4835,mexicana_l,5
11027,4836,bbq_ckn_l,2
11028,4836,ckn_pesto_m,1
11029,4836,classic_dlx_s,2
11030,4836,five_cheese_l,1
11031,4836,green_garden_m,2
11032,4836,hawaiian_m,4
11033,4836,ital_supr_s,4
11034,4836,ital_veggie_s,3
11035,4836,mediterraneo_s,5
11036,4836,pepperoni_s,4
11037,4836,sicilian_m,3
11038,4836,southw_ckn_s,1
11039,4836,spin_pesto_m,2
11040,4837,bbq_ckn_m,5
11041,4837,sicilian_s,2
11042,4838,bbq_ckn_l,4
11043,4838,bbq_ckn_s,5
11044,4838,cali_ckn_m,3
11045,4838,ckn_alfredo_m,2
11046,4838,classic_dlx_m,1
11047,4838,pepperoni_l,4
11048,4838,thai_ckn_l,1
11049,4838,the_greek_xl,5
11050,4839,peppr_salami_s,2
11051,4840,ckn_alfredo_l,2
11052,4840,hawaiian_l,4
11053,4841,four_cheese_l,4
11054,4841,napolitana_l,2
11055,4841,pep_msh_pep_l,1
11056,4841,prsc_argla_m,4
11057,4841,spinach_fet_l,2
11058,4841,spinach_supr_s,2
11059,4842,peppr_salami_l,2
11060,4843,hawaiian_m,2
11061,4843,sicilian_m,4
11062,4844,ital_supr_m,2
11063,4845,pepperoni_m,4
11064,4845,southw_ckn_l,5
11065,4846,five_cheese_l,1
11066,4846,mediterraneo_l,5
11067,4846,pep_msh_pep_s,4
11068,4846,sicilian_l,1
11069,4847,classic_dlx_m,1
11070,4848,five_cheese_l,2
11071,4849,four_cheese_l,2
11072,4850,bbq_ckn_l,1
11073,4850,ckn_pesto_l,4
11074,4850,classic_dlx_s,3
11075,4850,sicilian_m,2
11076,4851,green_garden_s,4
11077,4852,calabrese_s,3
11078,4853,ckn_pesto_s,1
11079,4854,four_cheese_l,4
11080,4854,mexicana_l,5
11081,4855,the_greek_xl,2
11082,4856,spicy_ital_l,1
11083,4857,bbq_ckn_s,3
11084,4857,classic_dlx_m,1
11085,4857,ital_veggie_s,3
11086,4857,spinach_fet_l,1
11087,4858,ital_cpcllo_l,5
11088,4858,prsc_argla_s,1
11089,4859,ckn_alfredo_l,3
11090,4859,classic_dlx_l,3
11091,4859,southw_ckn_m,2
11092,4860,pepperoni_m,3
11093,4860,spinach_supr_s,1
11094,4861,bbq_ckn_m,1
11095,4861,peppr_salami_m,3
11096,4862,pep_msh_pep_m,2
11097,4863,napolitana_m,1
11098,4863,pep_msh_pep_s,2
11099,4864,spin_pesto_s,1
11100,4864,spinach_supr_l,4
11101,4865,soppressata_l,1
11102,4865,veggie_veg_l,3
11103,4866,hawaiian_l,2
11104,4866,peppr_salami_l,4
11105,4867,veggie_veg_s,2
11106,4868,ckn_alfredo_m,1
11107,4868,napolitana_m,5
11108,4869,green_garden_m,1
11109,4869,peppr_salami_s,4
11110,4869,spicy_ital_m,2
11111,4870,four_cheese_l,4
11112,4871,cali_ckn_l,1
11113,4871,ital_cpcllo_s,1
11114,4871,mexicana_s,1
11115,4872,five_cheese_l,5
11116,4872,hawaiian_l,5
11117,4873,southw_ckn_m,3
11118,4874,thai_ckn_l,1
11119,4875,big_meat_s,1
11120,4875,calabrese_s,5
11121,4875,pepperoni_l,3
11122,4876,southw_ckn_l,1
11123,4877,cali_ckn_l,1
11124,4877,pep_msh_pep_m,5
11125,4878,prsc_argla_s,2
11126,4879,big_meat_s,3
11127,4879,five_cheese_l,1
11128,4880,hawaiian_m,2
11129,4880,mexicana_l,3
11130,4881,big_meat_s,2
11131,4881,southw_ckn_l,1
11132,4881,spinach_fet_m,5
11133,4881,thai_ckn_l,4
11134,4882,cali_ckn_s,1
11135,4883,peppr_salami_l,5
11136,4884,ckn_pesto_m,3
11137,4885,pepperoni_l,2
11138,4886,four_cheese_l,3
11139,4886,peppr_salami_l,3
11140,4887,big_meat_s,4
11141,4887,southw_ckn_l,1
11142,4887,veggie_veg_m,4
11143,4888,thai_ckn_m,2
11144,4889,bbq_ckn_l,1
11145,4890,classic_dlx_m,1
11146,4891,cali_ckn_m,1
11147,4891,ckn_alfredo_l,5
11148,4891,ckn_pesto_m,1
11149,4891,southw_ckn_l,1
11150,4892,calabrese_l,5
11151,4892,four_cheese_m,2
11152,4892,hawaiian_s,3
11153,4893,classic_dlx_m,4
11154,4893,four_cheese_l,5
11155,4893,ital_supr_l,4
11156,4893,mexicana_m,2
11157,4893,sicilian_m,4
11158,4893,spinach_fet_l,3
11159,4893,thai_ckn_l,1
11160,4893,thai_ckn_m,3
11161,4894,calabrese_m,5
11162,4894,ckn_alfredo_m,3
11163,4895,ital_supr_l,3
11164,4896,spin_pesto_m,2
11165,4897,hawaiian_s,1
11166,4898,southw_ckn_l,5
11167,4899,hawaiian_s,1
11168,4899,pepperoni_m,1
11169,4900,spicy_ital_m,5
11170,4900,thai_ckn_s,1
11171,4901,mexicana_l,4
11172,4901,napolitana_l,2
11173,4901,sicilian_s,4
11174,4902,pep_msh_pep_s,3
11175,4902,prsc_argla_m,4
11176,4902,southw_ckn_m,1
11177,4903,bbq_ckn_m,2
11178,4903,spicy_ital_m,4
11179,4904,thai_ckn_l,5
11180,4905,classic_dlx_s,2
11181,4905,peppr_salami_m,5
11182,4906,big_meat_s,1
11183,4906,sicilian_l,5
11184,4906,thai_ckn_l,2
11185,4907,cali_ckn_m,5
11186,4907,five_cheese_l,4
11187,4907,pepperoni_m,2
11188,4908,mexicana_l,3
11189,4908,mexicana_m,4
11190,4909,southw_ckn_s,3
11191,4910,soppressata_s,1
11192,4911,ckn_alfredo_m,1
11193,4911,peppr_salami_l,5
11194,4911,thai_ckn_l,2
11195,4911,thai_ckn_s,1
11196,4912,big_meat_s,4
11197,4912,napolitana_m,2
11198,4912,veggie_veg_s,2
11199,4913,ital_supr_m,3
11200,4914,the_greek_xl,3
11201,4915,bbq_ckn_l,4
11202,4915,pep_msh_pep_s,4
11203,4916,big_meat_s,3
11204,4917,classic_dlx_m,1
11205,4918,bbq_ckn_m,4
11206,4919,ital_supr_m,1
11207,4919,prsc_argla_m,3
11208,4919,thai_ckn_l,2
11209,4920,four_cheese_l,3
11210,4920,ital_supr_l,1
11211,4921,sicilian_m,2
11212,4921,thai_ckn_s,4
11213,4922,brie_carre_s,2
11214,4922,pepperoni_m,2
11215,4923,five_cheese_l,3
11216,4924,sicilian_s,3
11217,4924,the_greek_l,1
11218,4925,four_cheese_m,1
11219,4925,thai_ckn_m,4
11220,4926,sicilian_s,5
11221,4927,brie_carre_s,1
11222,4927,four_cheese_l,2
11223,4927,the_greek_s,5
11224,4927,veggie_veg_m,2
11225,4928,ital_cpcllo_s,1
11226,4928,spicy_ital_l,1
11227,4928,the_greek_xl,3
11228,4929,ital_supr_s,1
11229,4929,pepperoni_s,5
11230,4930,five_cheese_l,1
11231,4930,spinach_supr_l,2
11232,4930,the_greek_s,5
11233,4931,bbq_ckn_m,4
11234,4931,big_meat_s,3
11235,4932,ital_supr_m,2
11236,4932,mexicana_l,5
11237,4933,bbq_ckn_m,2
11238,4933,mexicana_l,5
11239,4933,spicy_ital_l,2
11240,4934,four_cheese_l,5
11241,4935,cali_ckn_m,2
11242,4935,four_cheese_m,5
11243,4935,ital_veggie_m,4
11244,4936,sicilian_s,5
11245,4937,classic_dlx_s,1
11246,4937,ital_cpcllo_l,5
11247,4938,big_meat_s,2
